GISCO_ID;LAU_CODE;LAU_LABEL;name;iso;country;year;lat;lng;hdd;cdd;odiac_c;pm25;interpolated_population;interpolated_pop_density;BCSMASS;DMSSMASS;DUSMASS;SO2SMASS;SO4SMASS;gdp_pc;emissions
ES_08026;8026;Brull, El;El Brull;ESP;Spain;2012;41.82;2.31;2025.216772;0;2223.361171;8.554166714;581.6701701;13.95071041;0.028971584;0.283486614;1.291870493;0.027569416;0.4279247;36934.55078;1215
ES_08029;8029;Cabrera de Mar;Cabrera de Mar;ESP;Spain;2005;41.52806;2.39611;2131.645935;0;19997.93497;11.32999992;6024.506256;652.3764689;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;32934
ES_08029;8029;Cabrera de Mar;Cabrera de Mar;ESP;Spain;2012;41.52806;2.39611;2025.216772;0;12690.86624;12.98999996;6644.023541;719.462218;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;25687
ES_08030;8030;Cabrils;Cabrils;ESP;Spain;2005;41.53;2.37;2131.645935;0;14240.4231;10.79999978;5762.02301;894.4087769;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;32786
ES_08030;8030;Cabrils;Cabrils;ESP;Spain;2012;41.53;2.37;2025.216772;0;9619.011902;11.42857129;6354.54845;986.3834143;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;27902
ES_08031;8031;Calaf;Calaf;ESP;Spain;2005;41.73;1.51;2121.22464;0;1874.228535;8.280000114;2838.219841;294.5797424;0.0505539;0.62471619;2.856122366;0.062020907;1.020605179;39509.75391;24451
ES_08031;8031;Calaf;Calaf;ESP;Spain;2017;41.73;1.51;2091.673431;0;1341.357971;7.089999962;3355.360593;348.2539486;0.058728568;0.532960087;2.801031185;0.064435663;0.918596238;41551.43401;14166.18678
ES_08032;8032;Caldes d'Estrac;Caldes d'Estrac;ESP;Spain;2005;41.57194;2.52861;2143.016846;0;954.929657;NA;3075.218628;2721.241577;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;13287
ES_08032;8032;Caldes d'Estrac;Caldes d'Estrac;ESP;Spain;2014;41.57194;2.52861;2045.21048;0;489.4587402;NA;3486.355981;3085.054346;0.061101508;0.317597733;1.424926293;0.026078899;0.509741696;37042.73828;9633
ES_08033;8033;Caldes de Montbui;Caldes de Montbui;ESP;Spain;2005;41.63;2.16;2131.645935;0;26279.5248;10.2404762;15228.37349;415.4401122;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;63905
ES_08035;8035;Calella;Calella;ESP;Spain;2012;41.61277778;2.6575;2040.668921;0;6681.730423;9.874999881;20175.94231;2218.66319;0.028535295;0.274097683;1.304044065;0.026038835;0.423657832;36934.55078;62271.9018
ES_08038;8038;CallÃºs;Callús;ESP;Spain;2005;41.782;1.784;2121.22464;0;2827.906456;9.446153787;1985.954559;162.9230973;0.025681637;0.315991549;1.446063147;0.033082717;0.519769283;39509.75391;6690
ES_08038;8038;CallÃºs;Callús;ESP;Spain;2014;41.782;1.784;2032.240662;0;2511.40152;7.861538557;2251.464145;184.704885;0.067995107;0.32258833;1.432776879;0.029718364;0.531836276;37042.73828;6153
ES_08040;8040;Canet de Mar;Canet de Mar;ESP;Spain;2005;41.59;2.58;2143.016846;0;4505.616272;12.68571418;11119.61328;1981.492445;0.050928998;0.619049327;2.852962841;0.062168166;1.008069845;39509.75391;46911
ES_08040;8040;Canet de Mar;Canet de Mar;ESP;Spain;2016;41.59;2.58;2053.986517;0;2553.517685;11.72857121;12961.74475;2309.756543;0.063351689;0.701030785;2.095679193;0.056910064;0.984712337;39597.97787;41326
ES_08043;8043;Canyelles;Canyelles;ESP;Spain;2005;41.29;1.72;1979.10791;0;8275.847473;9.314285619;5319.706284;342.7453384;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;14004
ES_08044;8044;Capellades;Capellades;ESP;Spain;2005;41.53;1.68;2121.22464;0;1694.466995;8.933333079;3919.726807;1216.875781;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;21794
ES_08044;8044;Capellades;Capellades;ESP;Spain;2012;41.53;1.68;2011.585303;0;1183.212173;9.200000127;4322.803589;1342.01062;0.027406343;0.275240172;1.299361905;0.025198646;0.40864642;36934.55078;17992
ES_08046;8046;Cardedeu;Cardedeu;ESP;Spain;2005;41.64;2.36;2131.645935;0;12264.44269;10.18571424;13967.59161;1206.705471;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;72505
ES_08046;8046;Cardedeu;Cardedeu;ESP;Spain;2012;41.64;2.36;2025.216772;0;8909.277008;10.13571433;15403.91925;1330.794455;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;63786.398
ES_08046;8046;Cardedeu;Cardedeu;ESP;Spain;2016;41.64;2.36;2053.110846;0;8310.319458;9.25;16281.53361;1406.614406;0.031653861;0.350985779;1.047719113;0.028575161;0.492455093;39597.97787;56222
ES_08048;8048;Carme;Carme;ESP;Spain;2005;41.53333;1.62167;2121.22464;0;4330.698212;8.746153831;1425.516027;122.9459652;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;5192
ES_08049;8049;Casserres;Casserres;ESP;Spain;2005;42.01;1.84;2191.063492;0;4282.21488;7.843750089;1637.153553;55.66717878;0.025681637;0.315991549;1.446063147;0.033082717;0.519769283;39509.75391;8264
ES_08049;8049;Casserres;Casserres;ESP;Spain;2014;42.01;1.84;2097.293503;0;2654.430924;6.443750054;1856.030647;63.1095294;0.067995107;0.32258833;1.432776879;0.029718364;0.531836276;37042.73828;7369
ES_08050;8050;Castellar del Riu;Castellar del Riu;ESP;Spain;2005;42.13306;1.71;2248.150696;0;2633.991016;7.25675677;322.1178277;9.705028479;0.025681637;0.315991549;1.446063147;0.033082717;0.519769283;39509.75391;930
ES_08050;8050;Castellar del Riu;Castellar del Riu;ESP;Spain;2012;42.13306;1.71;2144.138953;0;2308.086136;7.662162046;355.2617786;10.70361667;0.028773842;0.283916759;1.289954106;0.027408855;0.426610677;36934.55078;808
ES_08051;8051;Castellar del VallÃ¨s;Castellar del Vallès;ESP;Spain;2005;41.61;2.08;2131.645935;0;51937.5421;10.29599998;24631.11964;524.4711015;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;102059
ES_08051;8051;Castellar del VallÃ¨s;Castellar del Vallès;ESP;Spain;2012;41.61;2.08;2025.216772;0;35179.55975;10.834;27164.00825;578.4039696;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;82787.465
ES_08051;8051;Castellar del VallÃ¨s;Castellar del Vallès;ESP;Spain;2016;41.61;2.08;2053.110846;0;32814.48809;9.179999962;28711.63542;611.3576399;0.031653861;0.350985779;1.047719113;0.028575161;0.492455093;39597.97787;86005
ES_08054;8054;Castellbisbal;Castellbisbal;ESP;Spain;2005;41.48;1.98;2056.423828;0;91707.97235;10.73243242;15995.08522;496.2046674;0.050337328;0.618495902;2.837120337;0.060072233;1.005432092;39509.75391;65933
ES_08054;8054;Castellbisbal;Castellbisbal;ESP;Spain;2012;41.48;1.98;1954.876898;0;69073.66351;11.56756754;17639.9057;547.230818;0.055948742;0.550042856;2.602434023;0.051329609;0.832257581;36934.55078;56361
ES_08056;8056;Castelldefels;Castelldefels;ESP;Spain;2005;41.28;1.98;1981.201721;0;24722.30417;13.45999997;47913.68921;4358.015295;0.050337328;0.618495902;2.837120337;0.060072233;1.005432092;39509.75391;237623
ES_08056;8056;Castelldefels;Castelldefels;ESP;Spain;2012;41.28;1.98;1884.537024;0;14727.05045;15.71333338;52840.79155;4806.162509;0.055948742;0.550042856;2.602434023;0.051329609;0.832257581;36934.55078;199286
ES_08061;8061;CastellgalÃ­;Castellgalí;ESP;Spain;2005;41.67;1.84;2121.22464;0;7827.452606;10.08666668;2204.329716;137.1790894;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;6845
ES_08061;8061;CastellgalÃ­;Castellgalí;ESP;Spain;2014;41.67;1.84;2032.240662;0;4109.829704;8.606666756;2499.034723;155.5190704;0.060543004;0.319221206;1.440110628;0.026394543;0.505942887;37042.73828;7303
ES_08062;8062;Castellnou de Bages;Castellnou del Bages;ESP;Spain;2005;41.83404607;1.837334633;2121.22464;0;5033.709221;9.08709683;1376.70314;45.68202193;0.025681637;0.315991549;1.446063147;0.033082717;0.519769283;39509.75391;5295
ES_08063;8063;CastellolÃ­;Castellolí;ESP;Spain;2005;41.6;1.7;2121.22464;0;3535.353035;8.842307641;527.418911;22.14899491;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;2829
ES_08063;8063;CastellolÃ­;Castellolí;ESP;Spain;2012;41.6;1.7;2011.585303;0;3599.722298;9.026923143;581.6549103;24.42663962;0.027406343;0.275240172;1.299361905;0.025198646;0.40864642;36934.55078;2688
ES_08064;8064;CastellterÃ§ol;Castellterçol;ESP;Spain;2005;41.75;2.1;2131.645935;0;4898.387562;9.082353059;2024.680784;65.70306142;0.051168945;0.625906833;2.874236349;0.064276751;1.024609645;39509.75391;12052
ES_08064;8064;CastellterÃ§ol;Castellterçol;ESP;Spain;2012;41.75;2.1;2025.216772;0;2908.055689;8.758823479;2232.884534;72.45949556;0.057513983;0.558289298;2.59494261;0.05370038;0.851535861;36934.55078;10754
ES_08065;8065;CastellvÃ­ de la Marca;Castellví de la Marca;ESP;Spain;2005;41.33;1.62;1979.10791;0;11431.51777;8.806060675;1683.479183;57.89629245;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39871.7666;7242
ES_08066;8066;CastellvÃ­ de Rosanes;Castellví de Rosanes;ESP;Spain;2005;41.45;1.9;1981.201721;0;18193.2303;9.972222381;4165.169701;248.3706586;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;8416
ES_08066;8066;CastellvÃ­ de Rosanes;Castellví de Rosanes;ESP;Spain;2016;41.45;1.9;1926.665137;0;12845.72232;8.727777693;4855.192819;289.5169959;0.031004839;0.349811602;1.040899834;0.02653245;0.490468076;39597.97787;7313
ES_08067;8067;Centelles;Centelles;ESP;Spain;2005;41.8;2.22;2131.645935;0;5096.932739;9.1764707;5946.420547;402.9171149;0.025703879;0.316135572;1.447175232;0.033142708;0.520013449;39509.75391;29338
ES_08067;8067;Centelles;Centelles;ESP;Spain;2012;41.8;2.22;2025.216772;0;3459.857101;8.776470689;6557.908072;444.3502376;0.028971584;0.283486614;1.291870493;0.027569416;0.4279247;36934.55078;30562
ES_08068;8068;CervellÃ³;Cervelló;ESP;Spain;2005;41.4;1.96;1981.201721;0;28052.43036;10.11153856;9230.450256;386.4320571;0.050337328;0.618495902;2.837120337;0.060072233;1.005432092;39509.75391;38025
ES_08068;8068;CervellÃ³;Cervelló;ESP;Spain;2012;41.4;1.96;1884.537024;0;24059.10242;10.42692294;10179.64392;426.169974;0.055948742;0.550042856;2.602434023;0.051329609;0.832257581;36934.55078;33572
ES_08069;8069;CollbatÃ³;Collbató;ESP;Spain;2005;41.57;1.83;2121.22464;0;7284.937073;9.394737093;4070.302528;234.1658868;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;17625
ES_08069;8069;CollbatÃ³;Collbató;ESP;Spain;2012;41.57;1.83;2011.585303;0;6312.582199;9.557895008;4488.863449;258.2458393;0.027406343;0.275240172;1.299361905;0.025198646;0.40864642;36934.55078;16671.9168
ES_08069;8069;CollbatÃ³;Collbató;ESP;Spain;2014;41.57;1.83;2032.240662;0;5598.892525;8.210526416;4614.476288;265.4723887;0.060543004;0.319221206;1.440110628;0.026394543;0.505942887;37042.73828;14537
ES_08070;8070;Collsuspina;Collsuspina;ESP;Spain;2005;41.83;2.18;2131.645935;0;2072.854801;8.84666659;460.1458797;31.20034218;0.025703879;0.316135572;1.447175232;0.033142708;0.520013449;39509.75391;1901
ES_08070;8070;Collsuspina;Collsuspina;ESP;Spain;2012;41.83;2.18;2025.216772;0;1680.947433;8.699999873;507.4639929;34.40876191;0.028971584;0.283486614;1.291870493;0.027569416;0.4279247;36934.55078;1764
ES_08072;8072;Corbera de Llobregat;Corbera de Llobregat;ESP;Spain;2005;41.42;1.93;1981.201721;0;22143.93332;9.842105213;13858.4119;715.9123881;0.050337328;0.618495902;2.837120337;0.060072233;1.005432092;39509.75391;52215
ES_08072;8072;Corbera de Llobregat;Corbera de Llobregat;ESP;Spain;2012;41.42;1.93;1884.537024;0;18820.69766;10.01052636;15283.51212;789.5317179;0.055948742;0.550042856;2.602434023;0.051329609;0.832257581;36934.55078;44730
ES_08073;8073;CornellÃ  de Llobregat;Cornellà de Llobregat;ESP;Spain;2005;41.36;2.07;1981.201721;0;55242.91724;13.9857145;78385.49805;11031.74605;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;334434
ES_08073;8073;CornellÃ  de Llobregat;Cornellà de Llobregat;ESP;Spain;2012;41.36;2.07;1884.537024;0;35330.24268;16.59999984;86446.10176;12166.17188;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;257941
ES_08074;8074;Cubelles;Cubelles;ESP;Spain;2005;41.20766547;1.673389751;1979.10791;0;18093.42697;12.06153848;13853.90289;998.9222051;0.049397883;0.606405723;2.788271577;0.055192149;0.989944566;39751.0957;48066
ES_08074;8074;Cubelles;Cubelles;ESP;Spain;2016;41.20766547;1.673389751;1919.072394;0;11552.79707;11.36923071;16289.75729;1175.569308;0.062189536;0.68386419;2.082254355;0.050407202;0.976208239;39619.8617;48728
ES_08075;8075;Dosrius;Dosrius;ESP;Spain;2005;41.59;2.41;2131.645935;0;18479.77643;9.715909178;9668.362541;217.7273415;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;47033
ES_08077;8077;Esplugues de Llobregat;Esplugues de Llobregat;ESP;Spain;2005;41.38;2.09;1981.201721;0;42998.46289;13;42352.05664;9369.588309;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;184189
ES_08077;8077;Esplugues de Llobregat;Esplugues de Llobregat;ESP;Spain;2012;41.38;2.09;1884.537024;0;28792.48022;15.1500001;46707.23994;10333.08987;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;136627
ES_08078;8078;Espunyola, L';L'Espunyola;ESP;Spain;2005;42.05;1.77;2248.150696;0;1286.859102;7.365714278;240.7093318;6.975064949;0.025681637;0.315991549;1.446063147;0.033082717;0.519769283;39509.75391;1490
ES_08078;8078;Espunyola, L';L'Espunyola;ESP;Spain;2016;42.05;1.77;2169.581641;0;907.6875124;5.857142844;280.6121041;8.131332712;0.031215744;0.36274716;1.045099188;0.031793507;0.495216329;39597.97787;1345
ES_08079;8079;Estany, L';L'Estany;ESP;Spain;2005;41.87;2.11;2131.645935;0;856.7951775;8.590909351;322.1855659;35.91221373;0.025703879;0.316135572;1.447175232;0.033142708;0.520013449;39509.75391;2021
ES_08079;8079;Estany, L';L'Estany;ESP;Spain;2012;41.87;2.11;2025.216772;0;308.6505985;8.672727325;355.3168343;39.60516946;0.028971584;0.283486614;1.291870493;0.027569416;0.4279247;36934.55078;1691
ES_08079;8079;Estany, L';L'Estany;ESP;Spain;2017;41.87;2.11;2106.038666;0;284.0765953;7.772727316;380.8897182;42.45563499;0.029631214;0.269571501;1.398080209;0.034420154;0.458755351;41551.43401;1696.82889
ES_08084;8084;Fonollosa;Fonollosa;ESP;Spain;2005;41.76;1.67;2121.22464;0;7648.976763;8.992982429;1627.307956;30.17983414;0.025681637;0.315991549;1.446063147;0.033082717;0.519769283;39509.75391;6567
ES_08084;8084;Fonollosa;Fonollosa;ESP;Spain;2014;41.76;1.67;2032.240662;0;6969.24201;7.370175429;1844.868782;34.21468775;0.067995107;0.32258833;1.432776879;0.029718364;0.531836276;37042.73828;5001
ES_08086;8086;Franqueses del VallÃ¨s, Les;Les Franqueses del Vallès;ESP;Spain;2005;41.64;2.3;2131.645935;0;36866.20125;10.90967741;18712.17017;632.5830695;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;97903
ES_08086;8086;Franqueses del VallÃ¨s, Les;Les Franqueses del Vallès;ESP;Spain;2014;41.64;2.3;2038.355927;0;25083.22167;9.912903232;21213.86923;717.1554332;0.061101508;0.317597733;1.424926293;0.026078899;0.509741696;37042.73828;69301
ES_08088;8088;Garriga, La;La Garriga;ESP;Spain;2005;41.68;2.28;2131.645935;0;16861.3087;9.915000057;13911.06906;698.2887878;0.051168945;0.625906833;2.874236349;0.064276751;1.024609645;39509.75391;66803
ES_08088;8088;Garriga, La;La Garriga;ESP;Spain;2012;41.68;2.28;2025.216772;0;11135.91721;9.650000048;15341.58412;770.095828;0.057513983;0.558289298;2.59494261;0.05370038;0.851535861;36934.55078;59331
ES_08089;8089;GavÃ ;Gavà;ESP;Spain;2005;41.30722;2.00389;1981.201721;0;60761.40536;12.14848492;45511.20032;1505.41221;0.050337328;0.618495902;2.837120337;0.060072233;1.005432092;39509.75391;271966
ES_08091;8091;Gelida;Gelida;ESP;Spain;2005;41.44;1.86;1980.154816;0;9645.361389;9.807142803;6190.793419;239.8901783;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;4984
ES_08091;8091;Gelida;Gelida;ESP;Spain;2017;41.44;1.86;1955.224213;0;8795.044464;7.896428585;7318.793225;283.5996122;0.029130699;0.261563629;1.404750617;0.030310979;0.460496046;41551.43401;25407.7426
ES_08092;8092;Gironella;Gironella;ESP;Spain;2006;42.03;1.88;2172.969894;0;1293.598328;8.928571156;4329.715436;564.4203959;0.038937511;0.39688527;1.736272191;0.043198805;0.656804271;40195.21094;17375
ES_08092;8092;Gironella;Gironella;ESP;Spain;2016;42.03;1.88;2172.327322;0;778.1555901;6.442857197;4975.380353;648.5890767;0.031215744;0.36274716;1.045099188;0.031793507;0.495216329;39597.97787;18784
ES_08096;8096;Granollers;Granollers;ESP;Spain;2005;41.61;2.29;2131.645935;0;55166.92334;13.91874993;50703.86707;3425.392992;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;276782
ES_08096;8096;Granollers;Granollers;ESP;Spain;2012;41.61;2.29;2025.216772;0;36941.70996;16.96875024;55917.89163;3777.635984;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;215503.791
ES_08096;8096;Granollers;Granollers;ESP;Spain;2014;41.61;2.29;2038.355927;0;32746.59149;12.56250012;57482.65422;3883.346378;0.061101508;0.317597733;1.424926293;0.026078899;0.509741696;37042.73828;196205
ES_08098;8098;Sant Salvador de Guardiola;Sant Salvador de Guardiola;ESP;Spain;2005;41.68;1.77;2121.22464;0;6391.524204;9.350000024;2996.504412;79.01558259;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;14420
ES_08098;8098;Sant Salvador de Guardiola;Sant Salvador de Guardiola;ESP;Spain;2014;41.68;1.77;2032.240662;0;4008.188513;7.817500019;3397.11811;89.57946631;0.060543004;0.319221206;1.440110628;0.026394543;0.505942887;37042.73828;11965
ES_08099;8099;Guardiola de BerguedÃ ;Guardiola de Berguedà;ESP;Spain;2005;42.25;1.89;2255.691696;0;2548.403757;7.315492959;969.6064024;16.0259816;0.053253276;0.632520831;2.925794745;0.070191641;1.069160815;39509.75391;6271
ES_08100;8100;Gurb;Gurb;ESP;Spain;2005;41.941;2.243;2131.645935;0;49125.08036;9.662068942;4302.84199;84.04087484;0.025703879;0.316135572;1.447175232;0.033142708;0.520013449;39509.75391;17365
ES_08100;8100;Gurb;Gurb;ESP;Spain;2014;41.941;2.243;2038.355927;0;28554.00239;8.212068969;4878.104809;95.27660975;0.067393153;0.322564472;1.42927344;0.029525498;0.531956012;37042.73828;13952
ES_08101;8101;Hospitalet de Llobregat, L';L'Hospitalet De Llobregat;ESP;Spain;2005;41.36;2.1;1981.201721;0;100051.7893;13.87142863;208244.2314;16967.92306;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;790149
ES_08101;8101;Hospitalet de Llobregat, L';L'Hospitalet De Llobregat;ESP;Spain;2012;41.36;2.1;1884.537024;0;64104.72144;16.48571464;229658.5877;18712.78377;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;583524
ES_08102;8102;Igualada;Igualada;ESP;Spain;2005;41.58;1.62;2121.22464;0;17937.95862;8.800000085;28566.81628;4034.728382;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;175352
ES_08102;8102;Igualada;Igualada;ESP;Spain;2012;41.58;1.62;2011.585303;0;9615.633179;9.155555619;31504.42397;4449.631112;0.027406343;0.275240172;1.299361905;0.025198646;0.40864642;36934.55078;148960.9771
ES_08102;8102;Igualada;Igualada;ESP;Spain;2014;41.58;1.62;2032.240662;0;8528.505676;7.455555598;32386.01909;4574.146125;0.060543004;0.319221206;1.440110628;0.026394543;0.505942887;37042.73828;136374
ES_08103;8103;Jorba;Jorba;ESP;Spain;2005;41.6;1.55;2121.22464;0;10878.98257;8.525806427;1589.168734;49.38610775;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;4025
ES_08103;8103;Jorba;Jorba;ESP;Spain;2014;41.6;1.55;2032.240662;0;10199.74878;7.038709656;1801.630544;55.98871946;0.060543004;0.319221206;1.440110628;0.026394543;0.505942887;37042.73828;3261
ES_08107;8107;LliÃ§Ã  d'Amunt;Lliçà d'Amunt;ESP;Spain;2005;41.61;2.24;2131.645935;0;36473.31699;11.3363634;13755.60599;610.8364345;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;60381
ES_08107;8107;LliÃ§Ã  d'Amunt;Lliçà d'Amunt;ESP;Spain;2014;41.61;2.24;2038.355927;0;27795.47183;10.51363642;15594.64374;692.5014108;0.061101508;0.317597733;1.424926293;0.026078899;0.509741696;37042.73828;47594
ES_08108;8108;LliÃ§Ã  de Vall;Lliçà de Vall;ESP;Spain;2005;41.59;2.24;2131.645935;0;25120.8822;12.95384612;7238.26944;749.6661906;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;36196
ES_08110;8110;Malgrat de Mar;Malgrat de Mar;ESP;Spain;2005;41.65;2.74;2143.016846;0;8058.1418;13.15999975;14319.48804;1837.213548;0.025463933;0.309278066;1.425901723;0.031034123;0.503473649;39595.14648;78546
ES_08110;8110;Malgrat de Mar;Malgrat de Mar;ESP;Spain;2012;41.65;2.74;2040.668921;0;4087.576309;15.63000002;15802.91758;2027.44541;0.028535295;0.274097683;1.304044065;0.026038835;0.423657832;36826.17383;60213.3912
ES_08110;8110;Malgrat de Mar;Malgrat de Mar;ESP;Spain;2014;41.65;2.74;2045.21048;0;3625.442017;12.18999977;16248.41841;2084.572818;0.060630933;0.31714333;1.424227467;0.025797522;0.508063182;36934.04492;54365
ES_08112;8112;Manlleu;Manlleu;ESP;Spain;2005;42;2.28;2197.439316;0;17123.88974;9.072222127;17213.1102;996.9880145;0.025703879;0.316135572;1.447175232;0.033142708;0.520013449;39509.75391;85610
ES_08112;8112;Manlleu;Manlleu;ESP;Spain;2012;42;2.28;2092.411688;0;9024.039093;13.16111109;18983.18358;1099.51115;0.028971584;0.283486614;1.291870493;0.027569416;0.4279247;36934.55078;71304.316
ES_08112;8112;Manlleu;Manlleu;ESP;Spain;2016;42;2.28;2114.091925;0;8417.365799;10.04999993;20064.72107;1162.154097;0.03132092;0.362863513;1.046659144;0.032172329;0.495594917;39597.97787;66741
ES_08113;8113;Manresa;Manresa;ESP;Spain;2005;41.72;1.83;2121.22464;0;58540.69273;12.31250006;66495.591;1568.551003;0.0505539;0.62471619;2.856122366;0.062020907;1.020605179;39509.75391;346068
ES_08113;8113;Manresa;Manresa;ESP;Spain;2012;41.72;1.83;2011.585303;0;30101.84901;14.32916659;73333.52408;1729.849612;0.056180185;0.559156931;2.589316012;0.052607501;0.835257097;36934.55078;266291
ES_08114;8114;Martorell;Martorell;ESP;Spain;2005;41.47;1.93;2056.423828;0;76651.58203;12.19230769;21118.52783;1819.761576;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;96804.67124
ES_08114;8114;Martorell;Martorell;ESP;Spain;2016;41.47;1.93;1989.887991;0;53707.17267;11.44615379;24617.13019;2121.232487;0.031004839;0.349811602;1.040899834;0.02653245;0.490468076;39597.97787;98349
ES_08115;8115;Martorelles;Martorelles;ESP;Spain;2005;41.53;2.239;2131.645935;0;4686.217529;13.80000019;4465.332397;1386.342578;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;27697
ES_08115;8115;Martorelles;Martorelles;ESP;Spain;2012;41.53;2.239;2025.216772;0;3797.406738;16.95999985;4924.51532;1528.904121;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;22240.4362
ES_08115;8115;Martorelles;Martorelles;ESP;Spain;2014;41.53;2.239;2038.355927;0;3368.0784;12.67999992;5062.319031;1571.687783;0.061101508;0.317597733;1.424926293;0.026078899;0.509741696;37042.73828;16297
ES_08117;8117;Masies de VoltregÃ , Les;Les Masies de Voltregà;ESP;Spain;2005;42.02109909;2.23409009;2197.439316;0;14136.28365;8.792000008;5601.916313;250.3566387;0.025703879;0.316135572;1.447175232;0.033142708;0.520013449;39509.75391;16272.04333
ES_08117;8117;Masies de VoltregÃ , Les;Masies de Voltregà, Les;ESP;Spain;2005;42.02;2.23;2197.439316;0;14136.28365;8.792000008;5601.916313;250.3566387;0.025703879;0.316135572;1.447175232;0.033142708;0.520013449;39509.75391;16388
ES_08117;8117;Masies de VoltregÃ , Les;Les Masies de Voltregà;ESP;Spain;2012;42.02109909;2.23409009;2092.411688;0;8338.383041;9.316000023;6177.977471;276.1015308;0.028971584;0.283486614;1.291870493;0.027569416;0.4279247;36934.55078;12350.0442
ES_08117;8117;Masies de VoltregÃ , Les;Les Masies de Voltregà;ESP;Spain;2016;42.02109909;2.23409009;2114.091925;0;7777.805603;7.69600008;6529.958128;291.8319862;0.03132092;0.362863513;1.046659144;0.032172329;0.495594917;39597.97787;11416.259
ES_08117;8117;Masies de VoltregÃ , Les;Masies de Voltregà, Les;ESP;Spain;2016;42.02;2.23;2114.091925;0;7777.805603;7.69600008;6529.958128;291.8319862;0.03132092;0.362863513;1.046659144;0.032172329;0.495594917;NA;14459
ES_08119;8119;Masquefa;Masquefa;ESP;Spain;2005;41.5;1.81;2050.166275;0;8936.562622;9.668421043;6917.39473;429.3046814;0.024872263;0.308724641;1.41005922;0.02893819;0.500835896;39509.75391;30627
ES_08120;8120;Matadepera;Matadepera;ESP;Spain;2005;41.6;2.03;2131.645935;0;20100.34536;9.366666582;9966.408371;397.2491506;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;40136
ES_08120;8120;Matadepera;Matadepera;ESP;Spain;2012;41.6;2.03;2025.216772;0;13263.75101;9.333333263;10991.28281;438.0994211;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;36356
ES_08121;8121;MatarÃ³;Mataró;ESP;Spain;2005;41.54;2.44;2131.645935;0;46621.56302;12.22400002;101116.1541;4683.295683;0.025465065;0.309771261;1.427061117;0.031134043;0.504596196;39509.75391;462248
ES_08121;8121;MatarÃ³;Mataró;ESP;Spain;2012;41.54;2.44;2025.216772;0;32856.58493;14.64399998;111514.2192;5164.892413;0.028542399;0.274802684;1.303072118;0.026130964;0.423611161;36934.55078;338569.3274
ES_08121;8121;MatarÃ³;Mataró;ESP;Spain;2014;41.54;2.44;2038.355927;0;29136.26413;11.47599991;114634.7456;5309.422715;0.061101508;0.317597733;1.424926293;0.026078899;0.509741696;37042.73828;316489
